adminNm,adminPttnCd,longTermAdminSym,longTermPeribRgtDt,siDoCd,siGunGuCd,stpRptDt
경산동산노인복지센터,B03,24729028992,20210126,47,290,20210126
늘봄재가장기요양기관,B01,24729028993,20210224,47,290,20210224
황성어버이집,B03,24713000294,20210614,47,130,20210614
진주노인복지센터,B01,24713000295,20210614,47,130,20210614
THE드림노인돌봄센터,B01,24713000296,20210614,47,130,20210614
THE드림노인돌봄센터,B02,24713000296,20210614,47,130,20210614
행복나눔재가복지센터,B01,24713000299,20211129,47,130,20211129
우리노인복지센터,B01,24715000218,20171120,47,150,20171120
우리노인복지센터,B02,24715000218,20171120,47,150,20171120
우리노인복지센터,B03,24715000218,20171120,47,150,20171120
행복한동행노인재가센터,B03,24715000256,20190405,47,150,20190405
효심원,B03,24715000261,20191001,47,150,20191001
양지주간보호센터,B03,24715000263,20191002,47,150,20191002
포근한집,B01,24715000270,20191203,47,150,20191203
포근한집,B03,24715000270,20191203,47,150,20191203
김천돌봄사회적협동조합,B01,24715000275,20191220,47,150,20191220
김천돌봄사회적협동조합,B02,24715000275,20191220,47,150,20191220
김천돌봄사회적협동조합,B03,24715000275,20191220,47,150,20191220
김천돌봄사회적협동조합,H31,24715000275,20191220,47,150,20191220
김천실버빌주야간보호,B03,24715000277,20200102,47,150,20200102
실버빌재가센터,B01,24715000280,20200103,47,150,20200103
실버빌재가센터,B02,24715000280,20200103,47,150,20200103
김천재가노인돌봄센터,B01,24715000281,20200107,47,150,20200107
김천재가노인돌봄센터,B02,24715000281,20200107,47,150,20200107
김천재가노인돌봄센터,B03,24715000281,20200107,47,150,20200107
김천재가노인돌봄센터,B04,24715000281,20200107,47,150,20200107
효담노인복지센터,B01,24715000282,20200108,47,150,20200108
효담노인복지센터,B02,24715000282,20200108,47,150,20200108
평강재가복지센터,B01,24715000283,20200302,47,150,20200302
나눔 복지용구,B06,24715000285,20200414,47,150,20200414
굿모닝실버빌 주간보호,B03,24715000288,20200402,47,150,20200402
송정재가복지센터,B01,24715000289,20200701,47,150,20200701
송정재가복지센터,B02,24715000289,20200701,47,150,20200701
우리들다함께 사회적협동조합 어르신복지센터,B01,24715000290,20200701,47,150,20200701
백세주간보호,B03,24715000293,20200901,47,150,20200901
행복100세 노인주간보호센터,B03,24715000295,20201001,47,150,20201001
사회적협동조합 한국장기요양지원센터 김천지점,B01,24715000296,20201217,47,150,20201217
사회적협동조합 한국장기요양지원센터 김천지점,B02,24715000296,20201217,47,150,20201217
사회적협동조합 한국장기요양지원센터 김천지점,B03,24715000296,20201217,47,150,20201217
봄날노인주간보호센터,B03,24715000297,20201201,47,150,20201201
김천채움노치원,B01,24715000298,20210125,47,150,20210125
김천채움노치원,B03,24715000298,20210125,47,150,20210125
효드림 재가복지센터,B01,24715000299,20210528,47,150,20210528
고운재가노인복지센터,B01,24715000300,20210601,47,150,20210601
고운재가노인복지센터,B02,24715000300,20210601,47,150,20210601
김천제일주간보호,B03,24715000301,20210805,47,150,20210805
으뜸재가복지센터,B01,24715000302,20210907,47,150,20210907
으뜸재가복지센터,B02,24715000302,20210907,47,150,20210907
한솔재가복지센터,B01,24715000303,20210907,47,150,20210907
금천재가복지센터,B01,24715000304,20211029,47,150,20211029
동행재가노인복지센터,B01,24715000306,20211029,47,150,20211029
삼성실버케어 주야간보호,B03,24715000308,20211118,47,150,20211118
정다운재가노인복지센터,B01,24715000309,20211111,47,150,20211111
정다운재가노인복지센터,B02,24715000309,20211111,47,150,20211111
안동시재가노인통합지원센터,B01,24717000001,20080530,47,170,20030303
안동시재가노인통합지원센터,B02,24717000001,20080530,47,170,20030303
나천재가노인복지센터,B01,24717000003,20080626,47,170,19981228
나천재가노인복지센터,B02,24717000003,20080626,47,170,19981228
나천재가노인복지센터,B03,24717000003,20080626,47,170,19981228
신라노인주간방문요양센터,B01,24717000010,20080703,47,170,20080703
신라노인주간방문요양센터,B02,24717000010,20080703,47,170,20080703
신라노인주간방문요양센터,B03,24717000010,20080703,47,170,20080703
혜성노인복지센터,B03,24717000109,20151020,47,170,20151020
안동삼성의료기,B06,24717000157,20200330,47,170,20191218
로뎀나무 노인돌봄센터,B03,24717000158,20200330,47,170,20200330
무궁화 재가노인복지센터,B01,24717000159,20200330,47,170,20200330
무궁화 재가노인복지센터,B02,24717000159,20200330,47,170,20200330
무궁화 재가노인복지센터,B05,24717000159,20200330,47,170,20200330
남안동농협 청아람재가복지센터,B01,24717000160,20200330,47,170,20200330
남안동농협 청아람재가복지센터,B02,24717000160,20200330,47,170,20200330
가온재활주야간보호센터,B01,24717000162,20200916,47,170,20200831
가온재활주야간보호센터,B03,24717000162,20200916,47,170,20200831
나눔재가노인복지센터,B01,24717000163,20200916,47,170,20200916
나눔재가노인복지센터,B02,24717000163,20200916,47,170,20200916
보민재가노인복지센터,B01,24717000164,20200916,47,170,20200916
보민재가노인복지센터,B02,24717000164,20200916,47,170,20200916
섬김재가복지센터,B01,24717000165,20201014,47,170,20201001
섬김재가복지센터,B02,24717000165,20201014,47,170,20201001
혜원노인재가복지센터,B01,24717000166,20201020,47,170,20201020
온정성다하는재가센터,B01,24717000167,20201031,47,170,20201115
온정성다하는재가센터,B02,24717000167,20201031,47,170,20201115
더 행복한 노인요양센터,B01,24717000168,20210201,47,170,20210201
영주재가노인통합지원센터,B01,24721000011,20080530,47,210,20061009
영주재가노인통합지원센터,B02,24721000011,20080530,47,210,20061009
영주재가노인통합지원센터,B03,24721000011,20080530,47,210,20061009
영주소규모요양센터,B01,24721000044,20090202,47,210,20090202
조와동농촌재가노인복지센터,B01,24721000080,20100119,47,210,20100119
조와동농촌재가노인복지센터,B02,24721000080,20100119,47,210,20100119
조와동농촌재가노인복지센터,B03,24721000080,20100119,47,210,20100119
(주)백세종합복지,B01,24721000131,20130305,47,210,20130305
(주)백세종합복지,B02,24721000131,20130305,47,210,20130305
(주)가정종합복지센터,B01,24721000132,20130305,47,210,20130305
(주)가정종합복지센터,B02,24721000132,20130305,47,210,20130305
효재가노인복지센터,B01,24721000134,20130401,47,210,20130401
효재가노인복지센터,B02,24721000134,20130401,47,210,20130401
효재가노인복지센터,B05,24721000134,20130401,47,210,20130401
진원노인재가복지센터,B01,24721000159,20161228,47,210,20161228
다사랑재가복지센터,B01,24721000161,20170201,47,210,20170201
풍경재가복지센터,B01,24721000172,20181001,47,210,20181001
세화재가복지센터,B01,24721000184,20190701,47,210,20190701
세화재가복지센터,B02,24721000184,20190701,47,210,20190701
문수효마을노인지원센터,B03,24721000193,20191017,47,210,20190901
참사랑노인복지센터,B01,24721000201,20200501,47,210,20200501
참사랑노인복지센터,B03,24721000201,20200501,47,210,20200501
장수재가복지센터,B01,24721000202,20201019,47,210,20200917
믿음재가복지센터,B01,24721000204,20210101,47,210,20201102
믿음재가복지센터,B02,24721000204,20210101,47,210,20201102
행복플러스 재가노인복지센터,B01,24721000207,20210706,47,210,20210618
늘품재가복지센터,B01,24721000208,20210901,47,210,20210901
영천기독교청년회(YMCA)영천노인복지센터,B01,24723000003,20080523,47,230,20070125
영천기독교청년회(YMCA)영천노인복지센터,B02,24723000003,20080523,47,230,20070125
(주)해솔노인복지센터,B02,24723000173,20171129,47,230,20171129
좋은재가노인복지센터,B01,24723000206,20191129,47,230,20191129
좋은재가노인복지센터,B03,24723000206,20191129,47,230,20191129
더사랑나눔노인복지센터,B01,24723000210,20191217,47,230,20191217
더사랑나눔노인복지센터,B02,24723000210,20191217,47,230,20191217
더사랑나눔노인복지센터,B03,24723000210,20191217,47,230,20191217
나눔케어,B01,24723000216,20200109,47,230,20200109
나눔케어,B02,24723000216,20200109,47,230,20200109
효도의료기,B06,24723000219,20200427,47,230,20200427
우천요양센터,B01,24723000220,20200601,47,230,20200601
우천요양센터,B02,24723000220,20200601,47,230,20200601
청춘노인복지센터,B01,24723000221,20200813,47,230,20200813
청춘노인복지센터,B02,24723000221,20200813,47,230,20200813
안심사랑 재가노인복지센터,B01,24723000224,20210107,47,230,20210107
안심사랑 재가노인복지센터,B02,24723000224,20210107,47,230,20210107
가장아름다운동행 재가노인복지센터,B01,24723000225,20210107,47,230,20210107
가장아름다운동행 재가노인복지센터,B03,24723000225,20210107,47,230,20210107
가장아름다운동행 재가노인복지센터,B04,24723000225,20210107,47,230,20210107
영천애노인복지센터,B03,24723000226,20210107,47,230,20210107
새봄애노인복지센터,B01,24723000228,20210107,47,230,20210107
경대방문요양센터재가장기요양기관,B01,24723000232,20210305,47,230,20210305
솔향기재가노인복지센터,B01,24723000233,20210428,47,230,20210428
솔향기재가노인복지센터,B03,24723000233,20210428,47,230,20210428
남매재가센터,B01,24723000235,20210604,47,230,20210604
장수주간보호센터,B03,24723000237,20210625,47,230,20210625
서울재가노인복지센터,B01,24723000238,20210730,47,230,20210730
서울재가노인복지센터,B02,24723000238,20210730,47,230,20210730
해피재가노인복지센터,B01,24723000239,20210806,47,230,20210806
해피재가노인복지센터,B02,24723000239,20210806,47,230,20210806
어버이재가노인복지센터,B01,24723000240,20211029,47,230,20211029
한울타리재가복지센터,B01,24723000241,20211029,47,230,20211029
상주노인복지센터,B01,24725000001,20080522,47,250,20041207
상주노인복지센터,B02,24725000001,20080522,47,250,20041207
상주효도마을노인복지센터,B03,24725000006,20080522,47,250,20070115
은광노인복지센터,B01,24725000018,20080610,47,250,20060727
은광노인복지센터,B02,24725000018,20080610,47,250,20060727
은광노인복지센터,B03,24725000018,20080610,47,250,20060727
더 행복한 노인요양센터,B03,24717000168,20210201,47,170,20210201
더함께노인복지센터,B01,24717000169,20210331,47,170,20210331
더함께노인복지센터,B02,24717000169,20210331,47,170,20210331
돌보미재가노인복지센터,B01,24717000170,20210331,47,170,20210331
돌보미재가노인복지센터,B02,24717000170,20210331,47,170,20210331
올바른재가노인복지센터,B01,24717000171,20210331,47,170,20210331
해오름복지센터,B01,24717000172,20210331,47,170,20210331
해오름복지센터,B02,24717000172,20210331,47,170,20210331
안심재가노인복지센터,B01,24717000174,20210715,47,170,20210715
안심재가노인복지센터,B02,24717000174,20210715,47,170,20210715
안동주간보호센터,B03,24717000176,20211021,47,170,20211021
명성재활주간보호센터,B03,24717000177,20211119,47,170,20211119
부자재가복지센터,B01,24717000178,20211119,47,170,20211119
부자재가복지센터,B02,24717000178,20211119,47,170,20211119
금오노인복지센터,B03,24719000004,20080530,47,190,20040324
은가람재가노인복지센터,B01,24719000197,20120803,47,190,20120803
은가람재가노인복지센터,B02,24719000197,20120803,47,190,20120803
은가람재가노인복지센터,B03,24719000197,20120803,47,190,20120803
은가람재가노인복지센터,H31,24719000197,20120803,47,190,20120803
은가람재가노인복지센터,H32,24719000197,20120803,47,190,20120803
정다운간호사의집노인복지센터,B03,24719000340,20180424,47,190,20180424
민들레재활주간보호센터,B03,24719000358,20190311,47,190,20190311
은빛실버빌복지센터,B01,24719000368,20190715,47,190,20190715
은빛실버빌복지센터,B02,24719000368,20190715,47,190,20190715
은빛실버빌복지센터,B03,24719000368,20190715,47,190,20190715
효구미재활데이케어,B03,24719000371,20190801,47,190,20190801
효구미재활데이케어,H31,24719000371,20190801,47,190,20190801
송정효마실노인주간보호전문센터,B03,24719000374,20190802,47,190,20190802
나이스노인복지센터,B01,24719000378,20190924,47,190,20190924
나이스노인복지센터,B02,24719000378,20190924,47,190,20190924
나이스노인복지센터,B03,24719000378,20190924,47,190,20190924
장경녕 오렌지 노인복지센터,B03,24719000383,20191023,47,190,20191023
선산중앙재가노인복지센터,B03,24719000385,20191125,47,190,20191125
